Drug_UMLS_CUI,Gene_UMLS_CUI,GROUNDTRUTH
C2976303,C1538301,0
C2976303,C1415012,0
C2976303,C1415009,0
C2976303,C1417647,0
C2976303,C1420527,0
C2976303,C1412691,0
C2976303,C1418674,0
C2976303,C1418469,0
C2976303,C1418470,0
C2976303,C1414085,0
C2976303,C3469975,0
C2976303,C1420150,0
C0028277,C1538301,0
C0028277,C1415012,0
C0028277,C1415009,0
C0028277,C1417647,0
C0028277,C1420527,0
C0028277,C1412691,0
C0028277,C1418674,0
C0028277,C1418469,0
C0028277,C1418470,0
C0028277,C1414085,0
C0028277,C3469975,0
C0028277,C1420150,0
C0042010,C1538301,0
C0042010,C1415012,0
C0042010,C1415009,0
C0042010,C1417647,0
C0042010,C1420527,0
C0042010,C1412691,0
C0042010,C1418674,0
C0042010,C1418469,0
C0042010,C1418470,0
C0042010,C1414085,0
C0042010,C3469975,0
C0042010,C1420150,0
C0006982,C1538301,0
C0006982,C1415012,0
C0006982,C1412339,0
C0006982,C1415009,0
C0006982,C1417647,0
C0006982,C1420527,0
C0006982,C1412691,0
C0006982,C1418674,0
C0006982,C1418469,0
C0006982,C1418470,0
C0006982,C1414085,0
C0006982,C3469975,0
C0006982,C1420150,0
C0021978,C1538301,0
C0021978,C1415012,0
C0021978,C1415009,0
C0021978,C1417647,0
C0021978,C1420527,0
C0021978,C1412691,0
C0021978,C1418674,0
C0021978,C1418469,0
C0021978,C1418470,0
C0021978,C1414085,0
C0045093,C1538301,0
C0045093,C1415012,0
C0045093,C1415009,0
C0045093,C1417647,0
C0045093,C1420527,0
C0045093,C1412691,0
C0045093,C1418674,0
C0045093,C1418469,0
C0045093,C1418470,0
C0045093,C1414085,0
C0045093,C3469975,0
C0045093,C1420150,0
C1831905,C1538301,0
C1831905,C1415012,0
C1831905,C1415009,0
C1831905,C1417647,0
C1831905,C1420527,0
C1831905,C1412691,0
C1831905,C1418674,0
C1831905,C1418469,0
C1831905,C1418470,0
C1831905,C1414085,0
C1831905,C3469975,0
C1831905,C1420150,0
C4042416,C1538301,0
C4042416,C1415012,0
C4042416,C1415009,0
C4042416,C1417647,0
C4042416,C1420527,0
C4042416,C1418674,0
C4042416,C1418469,0
C4042416,C1418470,0
C4042416,C1414085,0
C0600334,C1538301,0
C0600334,C1415012,0
C0600334,C1415009,0
C0600334,C1417647,0
C0600334,C1420527,0
C0600334,C1412691,0
C0600334,C1418674,0
C0600334,C1418469,0
C0600334,C1418470,0
C0600334,C1414085,0
C0600334,C3469975,0
C0600334,C1420150,0
C2746078,C1538301,0
C2746078,C1415012,0
C2746078,C1415009,0
C2746078,C1417647,0
C2746078,C1420527,0
C2746078,C1412691,0
C2746078,C1418674,0
C2746078,C1418469,0
C2746078,C1418470,0
C2746078,C1414085,0
C2746078,C3469975,0
C2746078,C1420150,0
C0132512,C1538301,0
C0132512,C1415012,0
C0132512,C1415009,0
C0132512,C1417647,0
C0132512,C1420527,0
C0132512,C1412691,0
C0132512,C1418674,0
C0132512,C1418469,0
C0132512,C1418470,0
C0132512,C1414085,0
C0132512,C3469975,0
C0132512,C1420150,0
C0005301,C1538301,0
C0005301,C1415012,0
C0005301,C1415009,0
C0005301,C1417647,0
C0005301,C1420527,0
C0005301,C1412691,0
C0005301,C1418674,0
C0005301,C1418469,0
C0005301,C1418470,0
C0005301,C1414085,0
C0005301,C3469975,0
C0005301,C1420150,0
C4291381,C1538301,0
C4291381,C1415012,0
C4291381,C1415009,0
C4291381,C1417647,0
C4291381,C1420527,0
C4291381,C1412691,0
C4291381,C1418674,0
C4291381,C1418469,0
C4291381,C1418470,0
C4291381,C1414085,0
C4291381,C3469975,0
C4291381,C1420150,0
C4079208,C1538301,0
C4079208,C1415012,0
C4079208,C1415009,0
C4079208,C1417647,0
C4079208,C1420527,0
C4079208,C1412691,0
C4079208,C1418674,0
C4079208,C1418469,0
C4079208,C1418470,0
C4079208,C1414085,0
C4079208,C3469975,0
C4079208,C1420150,0
C0249582,C1538301,0
C0249582,C1415012,0
C0249582,C1415009,0
C0249582,C1417647,0
C0249582,C1420527,0
C0249582,C1412691,0
C0249582,C1418674,0
C0249582,C1418469,0
C0249582,C1418470,0
C0249582,C1414085,0
C0249582,C3469975,0
C0249582,C1420150,0
C0006400,C1538301,0
C0006400,C1415012,0
C0006400,C1415009,0
C0006400,C1417647,0
C0006400,C1420527,0
C0006400,C1412691,0
C0006400,C1418674,0
C0006400,C1418469,0
C0006400,C1418470,0
C0006400,C1414085,0
C0006400,C3469975,0
C0006400,C1420150,0
C0075857,C1538301,0
C0075857,C1415012,0
C0075857,C1415009,0
C0075857,C1417647,0
C0075857,C1420527,0
C0075857,C1412691,0
C0075857,C1418674,0
C0075857,C1418469,0
C0075857,C1418470,0
C0075857,C1414085,0
C0075857,C3469975,0
C0075857,C1420150,0
C0051150,C1538301,0
C0051150,C1415012,0
C0051150,C1412339,0
C0051150,C1415009,0
C0051150,C1417647,0
C0051150,C1420527,0
C0051150,C1412691,0
C0051150,C1418674,0
C0051150,C1418469,0
C0051150,C1418470,0
C0051150,C1414085,0
C0051150,C3469975,0
C0051150,C1420150,0
C1709546,C1538301,0
C1709546,C1415012,0
C1709546,C1415009,0
C1709546,C1417647,0
C1709546,C1420527,0
C1709546,C1412691,0
C1709546,C1418674,0
C1709546,C1418469,0
C1709546,C1418470,0
C1709546,C1414085,0
C1709546,C3469975,0
C1709546,C1420150,0
C0013900,C1538301,0
C0013900,C1415012,0
C0013900,C1415009,0
C0013900,C1417647,0
C0013900,C1420527,0
C0013900,C1412691,0
C0013900,C1418674,0
C0013900,C1418469,0
C0013900,C1418470,0
C0013900,C1414085,0
C0013900,C3469975,0
C0013900,C1420150,0
C4519300,C1538301,0
C4519300,C1415012,0
C4519300,C1415009,0
C4519300,C1417647,0
C4519300,C1420527,0
C4519300,C1412691,0
C4519300,C1418674,0
C4519300,C1418469,0
C4519300,C1418470,0
C4519300,C1414085,0
C4519300,C3469975,0
C4519300,C1420150,0
C0006809,C1538301,0
C0006809,C1415012,0
C0006809,C1415009,0
C0006809,C1417647,0
C0006809,C1420527,0
C0006809,C1412691,0
C0006809,C1418674,0
C0006809,C1418469,0
C0006809,C1418470,0
C0006809,C1414085,0
C0006809,C1420150,0
C0077274,C1538301,0
C0077274,C1415012,0
C0077274,C1415009,0
C0077274,C1417647,0
C0077274,C1420527,0
C0077274,C1412691,0
C0077274,C1418674,0
C0077274,C1418469,0
C0077274,C1418470,0
C0077274,C1414085,0
C0077274,C3469975,0
C0077274,C1420150,0
C0073633,C1538301,0
C0073633,C1415012,0
C0073633,C1412339,0
C0073633,C1415009,0
C0073633,C1417647,0
C0073633,C1420527,0
C0073633,C1412691,0
C0073633,C1418674,0
C0073633,C1418469,0
C0073633,C1418470,0
C0073633,C1414085,0
C0073633,C3469975,0
C0073633,C1420150,0
C0291216,C1538301,0
C0291216,C1415012,0
C0291216,C1415009,0
C0291216,C1417647,0
C0291216,C1420527,0
C0291216,C1412691,0
C0291216,C1418674,0
C0291216,C1418469,0
C0291216,C1418470,0
C0291216,C1414085,0
C0291216,C3469975,0
C0291216,C1420150,0
C0246719,C1538301,0
C0246719,C1415012,0
C0246719,C1415009,0
C0246719,C1417647,0
C0246719,C1420527,0
C0246719,C1412691,0
C0246719,C1418674,0
C0246719,C1418469,0
C0246719,C1418470,0
C0246719,C1414085,0
C0246719,C3469975,0
C0246719,C1420150,0
C0064636,C1538301,0
C0064636,C1415012,0
C0064636,C1412339,0
C0064636,C1415009,0
C0064636,C1417647,0
C0064636,C1420527,0
C0064636,C1412691,0
C0064636,C1418674,0
C0064636,C1418469,0
C0064636,C1418470,0
C0064636,C1414085,0
C0064636,C3469975,0
C0064636,C1420150,0
C1257689,C1538301,0
C1257689,C1415012,0
C1257689,C1415009,0
C1257689,C1417647,0
C1257689,C1420527,0
C1257689,C1412691,0
C1257689,C1418674,0
C1257689,C1418469,0
C1257689,C1418470,0
C1257689,C1414085,0
C1257689,C3469975,0
C1257689,C1420150,0
C4547933,C1538301,0
C4547933,C1415012,0
C4547933,C1415009,0
C4547933,C1417647,0
C4547933,C1420527,0
C4547933,C1412691,0
C4547933,C1418674,0
C4547933,C1418469,0
C4547933,C1418470,0
C4547933,C1414085,0
C4547933,C3469975,0
C4547933,C1420150,0
C0021246,C1538301,0
C0021246,C1415012,0
C0021246,C1412339,0
C0021246,C1415009,0
C0021246,C1417647,0
C0021246,C1420527,0
C0021246,C1412691,0
C0021246,C1418674,0
C0021246,C1418469,0
C0021246,C1418470,0
C0021246,C1414085,0
C0021246,C3469975,0
C0021246,C1420150,0
C4519118,C1538301,0
C4519118,C1415012,0
C4519118,C1415009,0
C4519118,C1417647,0
C4519118,C1420527,0
C4519118,C1412691,0
C4519118,C1418674,0
C4519118,C1418469,0
C4519118,C1418470,0
C4519118,C1414085,0
C4519118,C3469975,0
C4519118,C1420150,0
C0025876,C1538301,0
C0025876,C1415012,0
C0025876,C1415009,0
C0025876,C1417647,0
C0025876,C1420527,0
C0025876,C1412691,0
C0025876,C1418674,0
C0025876,C1418469,0
C0025876,C1418470,0
C0025876,C1414085,0
C0025876,C3469975,0
C0025876,C1420150,0
C0053792,C1538301,0
C0053792,C1415012,0
C0053792,C1415009,0
C0053792,C1417647,0
C0053792,C1420527,0
C0053792,C1412691,0
C0053792,C1418674,0
C0053792,C1418469,0
C0053792,C1418470,0
C0053792,C1414085,0
C0053792,C3469975,0
C0053792,C1420150,0
C0218166,C1538301,0
C0218166,C1415012,0
C0218166,C1415009,0
C0218166,C1417647,0
C0218166,C1420527,0
C0218166,C1412691,0
C0218166,C1418674,0
C0218166,C1418469,0
C0218166,C1418470,0
C0218166,C1414085,0
C0218166,C3469975,0
C0218166,C1420150,0
C1664205,C1538301,0
C1664205,C1415012,0
C1664205,C1415009,0
C1664205,C1417647,0
C1664205,C1420527,0
C1664205,C1412691,0
C1664205,C1418674,0
C1664205,C1418469,0
C1664205,C1418470,0
C1664205,C1414085,0
C1664205,C3469975,0
C1664205,C1420150,0
C0771311,C1538301,0
C0771311,C1415012,0
C0771311,C1415009,0
C0771311,C1417647,0
C0771311,C1420527,0
C0771311,C1412691,0
C0771311,C1418674,0
C0771311,C1418469,0
C0771311,C1418470,0
C0771311,C1414085,0
C0771311,C3469975,0
C0771311,C1420150,0
C0717758,C1538301,0
C0717758,C1415012,0
C0717758,C1415009,0
C0717758,C1417647,0
C0717758,C1420527,0
C0717758,C1412691,0
C0717758,C1418674,0
C0717758,C1418469,0
C0717758,C1418470,0
C0717758,C1414085,0
C0717758,C3469975,0
C0717758,C1420150,0
C3467842,C1538301,0
C3467842,C1415012,0
C3467842,C1415009,0
C3467842,C1417647,0
C3467842,C1420527,0
C3467842,C1412691,0
C3467842,C1418674,0
C3467842,C1418469,0
C3467842,C1418470,0
C3467842,C1414085,0
C3467842,C3469975,0
C3467842,C1420150,0
C0043822,C1538301,0
C0043822,C1415012,0
C0043822,C1415009,0
C0043822,C1417647,0
C0043822,C1420527,0
C0043822,C1412691,0
C0043822,C1418674,0
C0043822,C1418469,0
C0043822,C1418470,0
C0043822,C1414085,0
C0043822,C3469975,0
C0043822,C1420150,0
C3655918,C1538301,0
C3655918,C1415012,0
C3655918,C1415009,0
C3655918,C1417647,0
C3655918,C1420527,0
C3655918,C1412691,0
C3655918,C1418674,0
C3655918,C1418469,0
C3655918,C1418470,0
C3655918,C1414085,0
C3655918,C3469975,0
C3655918,C1420150,0
C0031862,C1538301,0
C0031862,C1415012,0
C0031862,C1415009,0
C0031862,C1417647,0
C0031862,C1420527,0
C0031862,C1412691,0
C0031862,C1418674,0
C0031862,C1418469,0
C0031862,C1418470,0
C0031862,C1414085,0
C0031862,C3469975,0
C0031862,C1420150,0
C0018242,C1538301,0
C0018242,C1415012,0
C0018242,C1415009,0
C0018242,C1417647,0
C0018242,C1420527,0
C0018242,C1412691,0
C0018242,C1418674,0
C0018242,C1418469,0
C0018242,C1418470,0
C0018242,C1414085,0
C0018242,C3469975,0
C0018242,C1420150,0
C1881129,C1538301,0
C1881129,C1415012,0
C1881129,C1415009,0
C1881129,C1417647,0
C1881129,C1420527,0
C1881129,C1412691,0
C1881129,C1418674,0
C1881129,C1418469,0
C1881129,C1418470,0
C1881129,C1414085,0
C1881129,C3469975,0
C1881129,C1420150,0
C0001927,C1538301,0
C0001927,C1420527,0
C0001927,C1418469,0
C0001927,C1418470,0
C0001927,C1414085,0
C0001927,C3469975,0
C0001927,C1420150,0
C1958300,C1538301,0
C1958300,C1415012,0
C1958300,C1415009,0
C1958300,C1417647,0
C1958300,C1420527,0
C1958300,C1412691,0
C1958300,C1418674,0
C1958300,C1418469,0
C1958300,C1418470,0
C1958300,C1414085,0
C1958300,C3469975,0
C1958300,C1420150,0
C2743752,C1538301,0
C2743752,C1415012,0
C2743752,C1415009,0
C2743752,C1417647,0
C2743752,C1420527,0
C2743752,C1412691,0
C2743752,C1418674,0
C2743752,C1418469,0
C2743752,C1418470,0
C2743752,C1414085,0
C2743752,C3469975,0
C2743752,C1420150,0
C1958569,C1538301,0
C1958569,C1415012,0
C1958569,C1415009,0
C1958569,C1417647,0
C1958569,C1420527,0
C1958569,C1412691,0
C1958569,C1418674,0
C1958569,C1418469,0
C1958569,C1418470,0
C1958569,C1414085,0
C1958569,C3469975,0
C1958569,C1420150,0
C4317116,C1538301,0
C4317116,C1415012,0
C4317116,C1415009,0
C4317116,C1417647,0
C4317116,C1420527,0
C4317116,C1412691,0
C4317116,C1418674,0
C4317116,C1418469,0
C4317116,C1418470,0
C4317116,C1414085,0
C0023660,C1538301,0
C0023660,C1415012,0
C0023660,C1412339,0
C0023660,C1415009,0
C0023660,C1417647,0
C0023660,C1420527,0
C0023660,C1412691,0
C0023660,C1418674,0
C0023660,C1418469,0
C0023660,C1418470,0
C0023660,C1414085,0
C0023660,C3469975,0
C0023660,C1420150,0
C0063491,C1538301,0
C0063491,C1415012,0
C0063491,C1415009,0
C0063491,C1417647,0
C0063491,C1420527,0
C0063491,C1412691,0
C0063491,C1418674,0
C0063491,C1418469,0
C0063491,C1418470,0
C0063491,C1414085,0
C0063491,C3469975,0
C0063491,C1420150,0
C2605855,C1538301,0
C2605855,C1415012,0
C2605855,C1415009,0
C2605855,C1417647,0
C2605855,C1420527,0
C2605855,C1412691,0
C2605855,C1418674,0
C2605855,C1418469,0
C2605855,C1418470,0
C2605855,C1414085,0
C2605855,C3469975,0
C2605855,C1420150,0
C0031453,C1538301,0
C0031453,C1415012,0
C0031453,C1412339,0
C0031453,C1415009,0
C0031453,C1417647,0
C0031453,C1420527,0
C0031453,C1412691,0
C0031453,C1418674,0
C0031453,C1418469,0
C0031453,C1418470,0
C0031453,C1414085,0
C0031453,C3469975,0
C0031453,C1420150,0
C0055819,C1538301,0
C0055819,C1415012,0
C0055819,C1415009,0
C0055819,C1417647,0
C0055819,C1420527,0
C0055819,C1412691,0
C0055819,C1418674,0
C0055819,C1418469,0
C0055819,C1418470,0
C0055819,C1414085,0
C0055819,C3469975,0
C0055819,C1420150,0
C0018304,C1538301,0
C0018304,C1415012,0
C0018304,C1415009,0
C0018304,C1417647,0
C0018304,C1420527,0
C0018304,C1412691,0
C0018304,C1418674,0
C0018304,C1418469,0
C0018304,C1418470,0
C0018304,C1414085,0
C0649350,C1538301,0
C0649350,C1415012,0
C0649350,C1412339,0
C0649350,C1415009,0
C0649350,C1417647,0
C0649350,C1420527,0
C0649350,C1412691,0
C0649350,C1418674,0
C0649350,C1418469,0
C0649350,C1418470,0
C0649350,C1414085,0
C0649350,C3469975,0
C0649350,C1420150,0
C0082338,C1538301,0
C0082338,C1415012,0
C0082338,C1415009,0
C0082338,C1417647,0
C0082338,C1420527,0
C0082338,C1412691,0
C0082338,C1418674,0
C0082338,C1418469,0
C0082338,C1418470,0
C0082338,C1414085,0
C0082338,C3469975,0
C0082338,C1420150,0
C0772301,C1538301,0
C0772301,C1415012,0
C0772301,C1415009,0
C0772301,C1417647,0
C0772301,C1420527,0
C0772301,C1412691,0
C0772301,C1418674,0
C0772301,C1418469,0
C0772301,C1418470,0
C0772301,C1414085,0
C0772301,C3469975,0
C0772301,C1420150,0
C1957295,C1538301,0
C1957295,C1415012,0
C1957295,C1415009,0
C1957295,C1417647,0
C1957295,C1420527,0
C1957295,C1412691,0
C1957295,C1418674,0
C1957295,C1418469,0
C1957295,C1418470,0
C1957295,C1414085,0
C0021971,C1538301,0
C0021971,C1415012,0
C0021971,C1415009,0
C0021971,C1417647,0
C0021971,C1420527,0
C0021971,C1412691,0
C0021971,C1418674,0
C0021971,C1418469,0
C0021971,C1418470,0
C0021971,C1414085,0
C0021971,C3469975,0
C0021971,C1420150,0
C0600611,C1538301,0
C0600611,C1415012,0
C0600611,C1415009,0
C0600611,C1417647,0
C0600611,C1420527,0
C0600611,C1412691,0
C0600611,C1418674,0
C0600611,C1418469,0
C0600611,C1418470,0
C0600611,C1414085,0
C2987716,C1538301,0
C2987716,C1415012,0
C2987716,C1415009,0
C2987716,C1417647,0
C2987716,C1420527,0
C2987716,C1412691,0
C2987716,C1418674,0
C2987716,C1418469,0
C2987716,C1418470,0
C2987716,C1414085,0
C2987716,C3469975,0
C2987716,C1420150,0
C0132326,C1538301,0
C0132326,C1415012,0
C0132326,C1415009,0
C0132326,C1417647,0
C0132326,C1420527,0
C0132326,C1412691,0
C0132326,C1418674,0
C0132326,C1418469,0
C0132326,C1418470,0
C0132326,C1414085,0
C0132326,C3469975,0
C0132326,C1420150,0
C4256140,C1538301,0
C4256140,C1415012,0
C4256140,C1415009,0
C4256140,C1417647,0
C4256140,C1420527,0
C4256140,C1412691,0
C4256140,C1418674,0
C4256140,C1418469,0
C4256140,C1418470,0
C4256140,C1414085,0
C4256140,C3469975,0
C4256140,C1420150,0
C0077375,C1538301,0
C0077375,C1415012,0
C0077375,C1415009,0
C0077375,C1417647,0
C0077375,C1420527,0
C0077375,C1412691,0
C0077375,C1418674,0
C0077375,C1418469,0
C0077375,C1418470,0
C0077375,C1414085,0
C0077375,C3469975,0
C0077375,C1420150,0
C2717561,C1538301,0
C2717561,C1415012,0
C2717561,C1415009,0
C2717561,C1417647,0
C2717561,C1420527,0
C2717561,C1412691,0
C2717561,C1418674,0
C2717561,C1418469,0
C2717561,C1418470,0
C2717561,C1414085,0
C2717561,C3469975,0
C2717561,C1420150,0
C2000261,C1538301,0
C2000261,C1415012,0
C2000261,C1415009,0
C2000261,C1417647,0
C2000261,C1420527,0
C2000261,C1412691,0
C2000261,C1418674,0
C2000261,C1418469,0
C2000261,C1418470,0
C2000261,C1414085,0
C2000261,C3469975,0
C2000261,C1420150,0
C4083155,C1538301,0
C4083155,C1415012,0
C4083155,C1415009,0
C4083155,C1417647,0
C4083155,C1420527,0
C4083155,C1412691,0
C4083155,C1418674,0
C4083155,C1418469,0
C4083155,C1418470,0
C4083155,C1414085,0
C4083155,C3469975,0
C4083155,C1420150,0
C0291482,C1538301,0
C0291482,C1415012,0
C0291482,C1415009,0
C0291482,C1417647,0
C0291482,C1420527,0
C0291482,C1412691,0
C0291482,C1418674,0
C0291482,C1418469,0
C0291482,C1418470,0
C0291482,C1414085,0
C0291482,C3469975,0
C0291482,C1420150,0
C0025405,C1538301,0
C0025405,C1415012,0
C0025405,C1415009,0
C0025405,C1417647,0
C0025405,C1420527,0
C0025405,C1412691,0
C0025405,C1418674,0
C0025405,C1418469,0
C0025405,C1418470,0
C0025405,C1414085,0
C0025405,C3469975,0
C0025405,C1420150,0
C0013090,C1538301,0
C0013090,C1415012,0
C0013090,C1412339,0
C0013090,C1415009,0
C0013090,C1417647,0
C0013090,C1420527,0
C0013090,C1412691,0
C0013090,C1418674,0
C0013090,C1418469,0
C0013090,C1418470,0
C0013090,C1414085,0
C0013090,C3469975,0
C0013090,C1420150,0
C0216784,C1538301,0
C0216784,C1415012,0
C0216784,C1412339,0
C0216784,C1415009,0
C0216784,C1417647,0
C0216784,C1420527,0
C0216784,C1412691,0
C0216784,C1418674,0
C0216784,C1418469,0
C0216784,C1418470,0
C0216784,C1414085,0
C0216784,C3469975,0
C0216784,C1420150,0
C5139709,C1538301,0
C5139709,C1415012,0
C5139709,C1415009,0
C5139709,C1417647,0
C5139709,C1420527,0
C5139709,C1412691,0
C5139709,C1418674,0
C5139709,C1418469,0
C5139709,C1418470,0
C5139709,C1414085,0
C5139709,C3469975,0
C5139709,C1420150,0
C0037134,C1538301,0
C0037134,C1415012,0
C0037134,C1415009,0
C0037134,C1417647,0
C0037134,C1420527,0
C0037134,C1412691,0
C0037134,C1418674,0
C0037134,C1418469,0
C0037134,C1418470,0
C0037134,C1414085,0
C0037134,C3469975,0
C0037134,C1420150,0
C0110038,C1538301,0
C0110038,C1415012,0
C0110038,C1415009,0
C0110038,C1417647,0
C0110038,C1420527,0
C0110038,C1412691,0
C0110038,C1418674,0
C0110038,C1418469,0
C0110038,C1418470,0
C0110038,C1414085,0
C0110038,C3469975,0
C0110038,C1420150,0
C0134337,C1538301,0
C0134337,C1415012,0
C0134337,C1412339,0
C0134337,C1415009,0
C0134337,C1417647,0
C0134337,C1420527,0
C0134337,C1412691,0
C0134337,C1418674,0
C0134337,C1418469,0
C0134337,C1418470,0
C0134337,C1414085,0
C0134337,C3469975,0
C0134337,C1420150,0
C1450570,C1538301,0
C1450570,C1415012,0
C1450570,C1415009,0
C1450570,C1417647,0
C1450570,C1420527,0
C1450570,C1412691,0
C1450570,C1418674,0
C1450570,C1418469,0
C1450570,C1418470,0
C1450570,C1414085,0
C1450570,C3469975,0
C1450570,C1420150,0
C0039350,C1538301,0
C0039350,C1415012,0
C0039350,C1412339,0
C0039350,C1415009,0
C0039350,C1417647,0
C0039350,C1420527,0
C0039350,C1412691,0
C0039350,C1418674,0
C0039350,C1418469,0
C0039350,C1418470,0
C0039350,C1414085,0
C0039350,C3469975,0
C0039350,C1420150,0
C1721300,C1538301,0
C1721300,C1415012,0
C1721300,C1415009,0
C1721300,C1417647,0
C1721300,C1420527,0
C1721300,C1412691,0
C1721300,C1418674,0
C1721300,C1418469,0
C1721300,C1418470,0
C1721300,C1414085,0
C1721300,C3469975,0
C1721300,C1420150,0
C4519269,C1538301,0
C4519269,C1415012,0
C4519269,C1415009,0
C4519269,C1417647,0
C4519269,C1420527,0
C4519269,C1412691,0
C4519269,C1418674,0
C4519269,C1418469,0
C4519269,C1418470,0
C4519269,C1414085,0
C4519269,C3469975,0
C4519269,C1420150,0
C0043375,C1538301,0
C0043375,C1415012,0
C0043375,C1415009,0
C0043375,C1417647,0
C0043375,C1420527,0
C0043375,C1412691,0
C0043375,C1418674,0
C0043375,C1418469,0
C0043375,C1418470,0
C0043375,C1414085,0
C0043375,C3469975,0
C0043375,C1420150,0
C0164815,C1538301,0
C0164815,C1415012,0
C0164815,C1415009,0
C0164815,C1417647,0
C0164815,C1420527,0
C0164815,C1412691,0
C0164815,C1418674,0
C0164815,C1418469,0
C0164815,C1418470,0
C0164815,C1414085,0
C0164815,C3469975,0
C0164815,C1420150,0
C0012582,C1538301,0
C0012582,C1415012,0
C0012582,C1412339,0
C0012582,C1415009,0
C0012582,C1417647,0
C0012582,C1420527,0
C0012582,C1412691,0
C0012582,C1418674,0
C0012582,C1418469,0
C0012582,C1418470,0
C0012582,C1414085,0
C0012582,C3469975,0
C0012582,C1420150,0
C2933824,C1538301,0
C2933824,C1415012,0
C2933824,C1415009,0
C2933824,C1417647,0
C2933824,C1420527,0
C2933824,C1412691,0
C2933824,C1418674,0
C2933824,C1418469,0
C2933824,C1418470,0
C2933824,C1414085,0
C2933824,C3469975,0
C2933824,C1420150,0
C0012702,C1538301,0
C0012702,C1415012,0
C0012702,C1412339,0
C0012702,C1415009,0
C0012702,C1417647,0
C0012702,C1420527,0
C0012702,C1412691,0
C0012702,C1418674,0
C0012702,C1418469,0
C0012702,C1418470,0
C0012702,C1414085,0
C0012702,C3469975,0
C0012702,C1420150,0
C4718959,C1538301,0
C4718959,C1415012,0
C4718959,C1415009,0
C4718959,C1417647,0
C4718959,C1420527,0
C4718959,C1412691,0
C4718959,C1418674,0
C4718959,C1418469,0
C4718959,C1418470,0
C4718959,C1414085,0
C4718959,C3469975,0
C4718959,C1420150,0
C0529793,C1538301,0
C0529793,C1415012,0
C0529793,C1415009,0
C0529793,C1417647,0
C0529793,C1420527,0
C0529793,C1412691,0
C0529793,C1418674,0
C0529793,C1418469,0
C0529793,C1418470,0
C0529793,C1414085,0
C0529793,C3469975,0
C0529793,C1420150,0
C0031937,C1538301,0
C0031937,C1415012,0
C0031937,C1415009,0
C0031937,C1417647,0
C0031937,C1420527,0
C0031937,C1412691,0
C0031937,C1418674,0
C0031937,C1418469,0
C0031937,C1418470,0
C0031937,C1414085,0
C0031937,C3469975,0
C0031937,C1420150,0
C5139845,C1538301,0
C5139845,C1415012,0
C5139845,C1415009,0
C5139845,C1417647,0
C5139845,C1420527,0
C5139845,C1412691,0
C5139845,C1418674,0
C5139845,C1418469,0
C5139845,C1418470,0
C5139845,C1414085,0
C5139845,C3469975,0
C5139845,C1420150,0
C0606070,C1538301,0
C0606070,C1415012,0
C0606070,C1415009,0
C0606070,C1417647,0
C0606070,C1420527,0
C0606070,C1412691,0
C0606070,C1418674,0
C0606070,C1418469,0
C0606070,C1418470,0
C0606070,C1414085,0
C0606070,C3469975,0
C0606070,C1420150,0
C0031935,C1538301,0
C0031935,C1415012,0
C0031935,C1415009,0
C0031935,C1417647,0
C0031935,C1420527,0
C0031935,C1412691,0
C0031935,C1418674,0
C0031935,C1418469,0
C0031935,C1418470,0
C0031935,C1414085,0
C0031935,C3469975,0
C0031935,C1420150,0
C0041984,C1538301,0
C0041984,C1415012,0
C0041984,C1415009,0
C0041984,C1417647,0
C0041984,C1420527,0
C0041984,C1412691,0
C0041984,C1418674,0
C0041984,C1418469,0
C0041984,C1418470,0
C0041984,C1414085,0
C0041984,C3469975,0
C0041984,C1420150,0
