Drug_UMLS_CUI,Disease_UMLS_CUI,GROUNDTRUTH
C1722267,C0268631,0
C1722267,C0268595,0
C1722267,C0027126,0
C1722267,C0268467,0
C1722267,C0349653,0
C0029274,C0023264,0
C0029274,C0751882,0
C0029274,C1849508,0
C0029274,C0043459,0
C0029274,C0024408,0
C0029274,C0268631,0
C0029274,C0268595,0
C0029274,C0027126,0
C0029274,C0268467,0
C0029274,C0349653,0
C2980094,C0023264,0
C2980094,C0751882,0
C2980094,C1849508,0
C2980094,C0043459,0
C2980094,C0024408,0
C2980094,C0268631,0
C2980094,C0268595,0
C2980094,C0027126,0
C2980094,C0268467,0
C2980094,C0349653,0
C0105747,C0023264,0
C0105747,C0751882,0
C0105747,C1849508,0
C0105747,C0043459,0
C0105747,C0024408,0
C0105747,C0268631,0
C0105747,C0268595,0
C0105747,C0027126,0
C0105747,C0268467,0
C0105747,C0349653,0
C4287815,C0023264,0
C4287815,C0751882,0
C4287815,C1849508,0
C4287815,C0043459,0
C4287815,C0024408,0
C4287815,C0268631,0
C4287815,C0268595,0
C4287815,C0027126,0
C4287815,C0268467,0
C4287815,C0349653,0
C1453933,C0023264,0
C1453933,C0751882,0
C1453933,C1849508,0
C1453933,C0043459,0
C1453933,C0024408,0
C1453933,C0268631,0
C1453933,C0268595,0
C1453933,C0027126,0
C1453933,C0268467,0
C1453933,C0349653,0
C1570906,C0023264,0
C1570906,C0751882,0
C1570906,C1849508,0
C1570906,C0043459,0
C1570906,C0024408,0
C1570906,C0268631,0
C1570906,C0268595,0
C1570906,C0027126,0
C1570906,C0268467,0
C1570906,C0349653,0
C3852670,C0023264,0
C3852670,C0751882,0
C3852670,C1849508,0
C3852670,C0043459,0
C3852670,C0024408,0
C3852670,C0268631,0
C3852670,C0268595,0
C3852670,C0027126,0
C3852670,C0268467,0
C3852670,C0349653,0
C0246904,C0023264,0
C0246904,C0751882,0
C0246904,C1849508,0
C0246904,C0043459,0
C0246904,C0024408,0
C0246904,C0268631,0
C0246904,C0268595,0
C0246904,C0027126,0
C0246904,C0268467,0
C0246904,C0349653,0
C1658209,C0023264,0
C1658209,C0751882,0
C1658209,C1849508,0
C1658209,C0043459,0
C1658209,C0024408,0
C1658209,C0268631,0
C1658209,C0268595,0
C1658209,C0027126,0
C1658209,C0268467,0
C1658209,C0349653,0
C0051821,C0023264,0
C0051821,C0751882,0
C0051821,C1849508,0
C0051821,C0043459,0
C0051821,C0024408,0
C0051821,C0268631,0
C0051821,C0268595,0
C0051821,C0027126,0
C0051821,C0268467,0
C0051821,C0349653,0
C0701904,C0023264,0
C0701904,C0751882,0
C0701904,C1849508,0
C0701904,C0043459,0
C0701904,C0024408,0
C0701904,C0268631,0
C0701904,C0268595,0
C0701904,C0027126,0
C0701904,C0268467,0
C0701904,C0349653,0
C2699871,C0023264,0
C2699871,C0751882,0
C2699871,C0043459,0
C2699871,C0024408,0
C2699871,C0268595,0
C2699871,C0027126,0
C2699871,C0349653,0
C0062961,C0023264,0
C0062961,C0751882,0
C0062961,C1849508,0
C0062961,C0043459,0
C0062961,C0024408,0
C0062961,C0268631,0
C0062961,C0268595,0
C0062961,C0027126,0
C0062961,C0268467,0
C0062961,C0349653,0
C0044410,C0023264,0
C0044410,C0751882,0
C0044410,C1849508,0
C0044410,C0043459,0
C0044410,C0024408,0
C0044410,C0268631,0
C0044410,C0268595,0
C0044410,C0027126,0
C0044410,C0268467,0
C0044410,C0349653,0
C0060304,C0023264,0
C0060304,C0751882,0
C0060304,C1849508,0
C0060304,C0043459,0
C0060304,C0024408,0
C0060304,C0268631,0
C0060304,C0268595,0
C0060304,C0027126,0
C0060304,C0268467,0
C0060304,C0349653,0
C0019453,C0023264,0
C0019453,C0751882,0
C0019453,C1849508,0
C0019453,C0043459,0
C0019453,C0024408,0
C0019453,C0268631,0
C0019453,C0268595,0
C0019453,C0027126,0
C0019453,C0268467,0
C0019453,C0349653,0
C0057135,C0023264,0
C0057135,C0751882,0
C0057135,C1849508,0
C0057135,C0043459,0
C0057135,C0024408,0
C0057135,C0268631,0
C0057135,C0268595,0
C0057135,C0027126,0
C0057135,C0268467,0
C0057135,C0349653,0
C0022625,C0023264,0
C0022625,C0751882,0
C0022625,C1849508,0
C0022625,C0043459,0
C0022625,C0024408,0
C0022625,C0268631,0
C0022625,C0268595,0
C0022625,C0027126,0
C0022625,C0268467,0
C0022625,C0349653,0
C0063817,C0023264,0
C0063817,C0751882,0
C0063817,C1849508,0
C0063817,C0043459,0
C0063817,C0024408,0
C0063817,C0268631,0
C0063817,C0268595,0
C0063817,C0027126,0
C0063817,C0268467,0
C0063817,C0349653,0
C0070592,C0023264,0
C0070592,C0751882,0
C0070592,C1849508,0
C0070592,C0043459,0
C0070592,C0024408,0
C0070592,C0268631,0
C0070592,C0268595,0
C0070592,C0027126,0
C0070592,C0268467,0
C0070592,C0349653,0
C2980074,C0023264,0
C2980074,C0751882,0
C2980074,C1849508,0
C2980074,C0043459,0
C2980074,C0024408,0
C2980074,C0268631,0
C2980074,C0268595,0
C2980074,C0027126,0
C2980074,C0268467,0
C2980074,C0349653,0
C4083155,C0023264,0
C4083155,C0751882,0
C4083155,C1849508,0
C4083155,C0043459,0
C4083155,C0024408,0
C4083155,C0268631,0
C4083155,C0268595,0
C4083155,C0027126,0
C4083155,C0268467,0
C4083155,C0349653,0
C0961485,C0023264,0
C0961485,C0751882,0
C0961485,C1849508,0
C0961485,C0043459,0
C0961485,C0024408,0
C0961485,C0268631,0
C0961485,C0268595,0
C0961485,C0027126,0
C0961485,C0268467,0
C0961485,C0349653,0
C0019468,C0023264,0
C0019468,C0751882,0
C0019468,C1849508,0
C0019468,C0043459,0
C0019468,C0024408,0
C0019468,C0268631,0
C0019468,C0268595,0
C0019468,C0027126,0
C0019468,C0268467,0
C0019468,C0349653,0
C0044401,C0023264,0
C0044401,C0751882,0
C0044401,C1849508,0
C0044401,C0043459,0
C0044401,C0024408,0
C0044401,C0268631,0
C0044401,C0268595,0
C0044401,C0027126,0
C0044401,C0268467,0
C0044401,C0349653,0
C2825622,C0023264,0
C2825622,C0751882,0
C2825622,C1849508,0
C2825622,C0043459,0
C2825622,C0024408,0
C2825622,C0268631,0
C2825622,C0268595,0
C2825622,C0027126,0
C2825622,C0268467,0
C2825622,C0349653,0
C0772505,C0023264,0
C0772505,C0751882,0
C0772505,C1849508,0
C0772505,C0043459,0
C0772505,C0024408,0
C0772505,C0268631,0
C0772505,C0268595,0
C0772505,C0027126,0
C0772505,C0268467,0
C0772505,C0349653,0
C0206460,C0023264,0
C0206460,C0751882,0
C0206460,C1849508,0
C0206460,C0043459,0
C0206460,C0024408,0
C0206460,C0268631,0
C0206460,C0268595,0
C0206460,C0027126,0
C0206460,C0268467,0
C0206460,C0349653,0
C3852659,C0023264,0
C3852659,C0751882,0
C3852659,C1849508,0
C3852659,C0043459,0
C3852659,C0024408,0
C3852659,C0268631,0
C3852659,C0268595,0
C3852659,C0027126,0
C3852659,C0268467,0
C3852659,C0349653,0
C0057144,C0023264,0
C0057144,C0751882,0
C0057144,C1849508,0
C0057144,C0043459,0
C0057144,C0024408,0
C0057144,C0268631,0
C0057144,C0268595,0
C0057144,C0027126,0
C0057144,C0268467,0
C0057144,C0349653,0
C0063829,C0023264,0
C0063829,C0751882,0
C0063829,C1849508,0
C0063829,C0043459,0
C0063829,C0024408,0
C0063829,C0268631,0
C0063829,C0268595,0
C0063829,C0027126,0
C0063829,C0268467,0
C0063829,C0349653,0
C0063828,C0023264,0
C0063828,C0751882,0
C0063828,C1849508,0
C0063828,C0043459,0
C0063828,C0024408,0
C0063828,C0268631,0
C0063828,C0268595,0
C0063828,C0027126,0
C0063828,C0268467,0
C0063828,C0349653,0
C1955474,C0023264,0
C1955474,C0751882,0
C1955474,C1849508,0
C1955474,C0043459,0
C1955474,C0024408,0
C1955474,C0268631,0
C1955474,C0268595,0
C1955474,C0027126,0
C1955474,C0268467,0
C1955474,C0349653,0
C1567753,C0023264,0
C1567753,C0751882,0
C1567753,C0043459,0
C1567753,C0024408,0
C1567753,C0268595,0
C1567753,C0027126,0
C1567753,C0349653,0
C0525005,C0023264,0
C0525005,C0751882,0
C0525005,C1849508,0
C0525005,C0043459,0
C0525005,C0024408,0
C0525005,C0268631,0
C0525005,C0268595,0
C0525005,C0027126,0
C0525005,C0268467,0
C0525005,C0349653,0
C0022635,C0023264,0
C0022635,C0751882,0
C0022635,C1849508,0
C0022635,C0043459,0
C0022635,C0024408,0
C0022635,C0268631,0
C0022635,C0268595,0
C0022635,C0027126,0
C0022635,C0268467,0
C0022635,C0349653,0
C1099414,C0023264,0
C1099414,C0751882,0
C1099414,C1849508,0
C1099414,C0043459,0
C1099414,C0024408,0
C1099414,C0268631,0
C1099414,C0268595,0
C1099414,C0027126,0
C1099414,C0268467,0
C1099414,C0349653,0
C4519323,C0023264,0
C4519323,C0751882,0
C4519323,C1849508,0
C4519323,C0043459,0
C4519323,C0024408,0
C4519323,C0268631,0
C4519323,C0268595,0
C4519323,C0027126,0
C4519323,C0268467,0
C4519323,C0349653,0
C0010654,C0023264,0
C0010654,C0751882,0
C0010654,C1849508,0
C0010654,C0043459,0
C0010654,C0024408,0
C0010654,C0268631,0
C0010654,C0268595,0
C0010654,C0027126,0
C0010654,C0268467,0
C0010654,C0349653,0
C3502471,C0023264,0
C3502471,C0751882,0
C3502471,C1849508,0
C3502471,C0043459,0
C3502471,C0024408,0
C3502471,C0268631,0
C3502471,C0268595,0
C3502471,C0027126,0
C3502471,C0268467,0
C3502471,C0349653,0
C0525079,C0023264,0
C0525079,C0751882,0
C0525079,C1849508,0
C0525079,C0043459,0
C0525079,C0024408,0
C0525079,C0268631,0
C0525079,C0268595,0
C0525079,C0027126,0
C0525079,C0268467,0
C0525079,C0349653,0
C0008783,C0023264,0
C0008783,C0751882,0
C0008783,C1849508,0
C0008783,C0043459,0
C0008783,C0024408,0
C0008783,C0268631,0
C0008783,C0268595,0
C0008783,C0027126,0
C0008783,C0268467,0
C0008783,C0349653,0
C0058004,C0023264,0
C0058004,C0751882,0
C0058004,C1849508,0
C0058004,C0043459,0
C0058004,C0024408,0
C0058004,C0268631,0
C0058004,C0268595,0
C0058004,C0027126,0
C0058004,C0268467,0
C0058004,C0349653,0
C2981308,C0023264,0
C2981308,C0751882,0
C2981308,C1849508,0
C2981308,C0043459,0
C2981308,C0024408,0
C2981308,C0268631,0
C2981308,C0268595,0
C2981308,C0027126,0
C2981308,C0268467,0
C2981308,C0349653,0
C0982338,C0023264,0
C0982338,C0751882,0
C0982338,C1849508,0
C0982338,C0043459,0
C0982338,C0024408,0
C0982338,C0268631,0
C0982338,C0268595,0
C0982338,C0027126,0
C0982338,C0268467,0
C0982338,C0349653,0
C0010620,C0023264,0
C0010620,C0751882,0
C0010620,C1849508,0
C0010620,C0043459,0
C0010620,C0024408,0
C0010620,C0268631,0
C0010620,C0268595,0
C0010620,C0027126,0
C0010620,C0268467,0
C0010620,C0349653,0
C4519317,C0023264,0
C4519317,C0751882,0
C4519317,C1849508,0
C4519317,C0043459,0
C4519317,C0024408,0
C4519317,C0268631,0
C4519317,C0268595,0
C4519317,C0027126,0
C4519317,C0268467,0
C4519317,C0349653,0
C0388753,C0023264,0
C0388753,C0751882,0
C0388753,C1849508,0
C0388753,C0043459,0
C0388753,C0024408,0
C0388753,C0268631,0
C0388753,C0268595,0
C0388753,C0027126,0
C0388753,C0268467,0
C0388753,C0349653,0
C0022616,C0023264,0
C0022616,C0751882,0
C0022616,C1849508,0
C0022616,C0043459,0
C0022616,C0024408,0
C0022616,C0268631,0
C0022616,C0268595,0
C0022616,C0027126,0
C0022616,C0268467,0
C0022616,C0349653,0
C1958569,C0023264,0
C1958569,C0751882,0
C1958569,C1849508,0
C1958569,C0043459,0
C1958569,C0024408,0
C1958569,C0268631,0
C1958569,C0268595,0
C1958569,C0027126,0
C1958569,C0268467,0
C1958569,C0349653,0
C1530889,C0023264,0
C1530889,C0751882,0
C1530889,C1849508,0
C1530889,C0043459,0
C1530889,C0024408,0
C1530889,C0268631,0
C1530889,C0268595,0
C1530889,C0027126,0
C1530889,C0268467,0
C1530889,C0349653,0
C1313616,C0023264,0
C1313616,C0751882,0
C1313616,C1849508,0
C1313616,C0043459,0
C1313616,C0024408,0
C1313616,C0268631,0
C1313616,C0268595,0
C1313616,C0027126,0
C1313616,C0268467,0
C1313616,C0349653,0
C2828282,C0023264,0
C2828282,C0751882,0
C2828282,C1849508,0
C2828282,C0043459,0
C2828282,C0024408,0
C2828282,C0268631,0
C2828282,C0268595,0
C2828282,C0027126,0
C2828282,C0268467,0
C2828282,C0349653,0
C0008318,C0023264,0
C0008318,C0751882,0
C0008318,C1849508,0
C0008318,C0043459,0
C0008318,C0024408,0
C0008318,C0268631,0
C0008318,C0268595,0
C0008318,C0027126,0
C0008318,C0268467,0
C0008318,C0349653,0
C0540694,C0023264,0
C0540694,C0751882,0
C0540694,C1849508,0
C0540694,C0043459,0
C0540694,C0024408,0
C0540694,C0268631,0
C0540694,C0268595,0
C0540694,C0027126,0
C0540694,C0268467,0
C0540694,C0349653,0
C0073633,C0023264,0
C0073633,C0751882,0
C0073633,C1849508,0
C0073633,C0043459,0
C0073633,C0024408,0
C0073633,C0268631,0
C0073633,C0268595,0
C0073633,C0027126,0
C0073633,C0268467,0
C0073633,C0349653,0
C4519300,C0023264,0
C4519300,C0751882,0
C4519300,C1849508,0
C4519300,C0043459,0
C4519300,C0024408,0
C4519300,C0268631,0
C4519300,C0268595,0
C4519300,C0027126,0
C4519300,C0268467,0
C4519300,C0349653,0
C0070126,C0023264,0
C0070126,C0751882,0
C0070126,C0024408,0
C0070126,C0268595,0
C1120110,C0023264,0
C1120110,C0751882,0
C1120110,C1849508,0
C1120110,C0043459,0
C1120110,C0024408,0
C1120110,C0268631,0
C1120110,C0268595,0
C1120110,C0027126,0
C1120110,C0268467,0
C1120110,C0349653,0
C0011967,C0023264,0
C0011967,C0751882,0
C0011967,C1849508,0
C0011967,C0043459,0
C0011967,C0024408,0
C0011967,C0268631,0
C0011967,C0268595,0
C0011967,C0027126,0
C0011967,C0268467,0
C0011967,C0349653,0
C0099808,C0023264,0
C0099808,C0751882,0
C0099808,C1849508,0
C0099808,C0043459,0
C0099808,C0024408,0
C0099808,C0268631,0
C0099808,C0268595,0
C0099808,C0027126,0
C0099808,C0268467,0
C0099808,C0349653,0
C0771204,C0023264,0
C0771204,C0751882,0
C0771204,C1849508,0
C0771204,C0043459,0
C0771204,C0024408,0
C0771204,C0268631,0
C0771204,C0268595,0
C0771204,C0027126,0
C0771204,C0268467,0
C0771204,C0349653,0
C4053731,C0023264,0
C4053731,C0751882,0
C4053731,C1849508,0
C4053731,C0043459,0
C4053731,C0024408,0
C4053731,C0268631,0
C4053731,C0268595,0
C4053731,C0027126,0
C4053731,C0268467,0
C4053731,C0349653,0
C0016383,C0023264,0
C0016383,C0751882,0
C0016383,C1849508,0
C0016383,C0043459,0
C0016383,C0024408,0
C0016383,C0268631,0
C0016383,C0268595,0
C0016383,C0027126,0
C0016383,C0268467,0
C0016383,C0349653,0
C0006100,C0023264,0
C0006100,C0751882,0
C0006100,C1849508,0
C0006100,C0043459,0
C0006100,C0024408,0
C0006100,C0268631,0
C0006100,C0268595,0
C0006100,C0027126,0
C0006100,C0268467,0
C0006100,C0349653,0
C0016384,C0023264,0
C0016384,C0751882,0
C0016384,C1849508,0
C0016384,C0043459,0
C0016384,C0024408,0
C0016384,C0268631,0
C0016384,C0268595,0
C0016384,C0027126,0
C0016384,C0268467,0
C0016384,C0349653,0
C0015052,C0023264,0
C0015052,C0751882,0
C0015052,C1849508,0
C0015052,C0043459,0
C0015052,C0024408,0
C0015052,C0268631,0
C0015052,C0268595,0
C0015052,C0027126,0
C0015052,C0268467,0
C0015052,C0349653,0
C0020402,C0023264,0
C0020402,C0751882,0
C0020402,C1849508,0
C0020402,C0043459,0
C0020402,C0024408,0
C0020402,C0268631,0
C0020402,C0268595,0
C0020402,C0027126,0
C0020402,C0268467,0
C0020402,C0349653,0
C2828242,C0023264,0
C2828242,C0751882,0
C2828242,C1849508,0
C2828242,C0043459,0
C2828242,C0024408,0
C2828242,C0268631,0
C2828242,C0268595,0
C2828242,C0027126,0
C2828242,C0268467,0
C2828242,C0349653,0
C0249529,C0023264,0
C0249529,C0751882,0
C0249529,C1849508,0
C0249529,C0043459,0
C0249529,C0024408,0
C0249529,C0268631,0
C0249529,C0268595,0
C0249529,C0027126,0
C0249529,C0268467,0
C0249529,C0349653,0
C4082266,C0023264,0
C4082266,C0751882,0
C4082266,C1849508,0
C4082266,C0043459,0
C4082266,C0024408,0
C4082266,C0268631,0
C4082266,C0268595,0
C4082266,C0027126,0
C4082266,C0268467,0
C4082266,C0349653,0
C0028368,C0023264,0
C0028368,C0751882,0
C0028368,C1849508,0
C0028368,C0043459,0
C0028368,C0024408,0
C0028368,C0268631,0
C0028368,C0268595,0
C0028368,C0027126,0
C0028368,C0268467,0
C0028368,C0349653,0
C3852684,C0023264,0
C3852684,C0751882,0
C3852684,C1849508,0
C3852684,C0043459,0
C3852684,C0024408,0
C3852684,C0268631,0
C3852684,C0268595,0
C3852684,C0027126,0
C3852684,C0268467,0
C3852684,C0349653,0
C2828245,C0023264,0
C2828245,C0751882,0
C2828245,C1849508,0
C2828245,C0043459,0
C2828245,C0024408,0
C2828245,C0268631,0
C2828245,C0268595,0
C2828245,C0027126,0
C2828245,C0268467,0
C2828245,C0349653,0
C0028365,C0023264,0
C0028365,C0751882,0
C0028365,C1849508,0
C0028365,C0043459,0
C0028365,C0024408,0
C0028365,C0268631,0
C0028365,C0268595,0
C0028365,C0027126,0
C0028365,C0268467,0
C0028365,C0349653,0
C0051871,C0023264,0
C0051871,C0751882,0
C0051871,C1849508,0
C0051871,C0043459,0
C0051871,C0024408,0
C0051871,C0268631,0
C0051871,C0268595,0
C0051871,C0027126,0
C0051871,C0268467,0
C0051871,C0349653,0
C3851350,C0023264,0
C3851350,C0751882,0
C3851350,C1849508,0
C3851350,C0043459,0
C3851350,C0024408,0
C3851350,C0268631,0
C3851350,C0268595,0
C3851350,C0027126,0
C3851350,C0268467,0
C3851350,C0349653,0
C0061202,C0023264,0
C0061202,C0751882,0
C0061202,C1849508,0
C0061202,C0043459,0
C0061202,C0024408,0
C0061202,C0268631,0
C0061202,C0268595,0
C0061202,C0027126,0
C0061202,C0268467,0
C0061202,C0349653,0
C0017245,C0023264,0
C0017245,C0751882,0
C0017245,C1849508,0
C0017245,C0043459,0
C0017245,C0024408,0
C0017245,C0268631,0
C0017245,C0268595,0
C0017245,C0027126,0
C0017245,C0268467,0
C0017245,C0349653,0
C0526371,C0023264,0
C0526371,C0751882,0
C0526371,C1849508,0
C0526371,C0043459,0
C0526371,C0024408,0
C0526371,C0268631,0
C0526371,C0268595,0
C0526371,C0027126,0
C0526371,C0268467,0
C0526371,C0349653,0
C0020411,C0023264,0
C0020411,C0751882,0
C0020411,C1849508,0
C0020411,C0043459,0
C0020411,C0024408,0
C0020411,C0268631,0
C0020411,C0268595,0
C0020411,C0027126,0
C0020411,C0268467,0
C0020411,C0349653,0
C1506770,C0023264,0
C1506770,C0751882,0
C1506770,C1849508,0
C1506770,C0043459,0
C1506770,C0024408,0
C1506770,C0268631,0
C1506770,C0268595,0
C1506770,C0027126,0
C1506770,C0268467,0
C1506770,C0349653,0
C4080091,C0023264,0
C4080091,C0751882,0
C4080091,C1849508,0
C4080091,C0043459,0
C4080091,C0024408,0
C4080091,C0268631,0
C4080091,C0268595,0
C4080091,C0027126,0
C4080091,C0268467,0
C4080091,C0349653,0
C2983950,C0023264,0
C2983950,C0751882,0
C2983950,C1849508,0
C2983950,C0043459,0
C2983950,C0024408,0
C2983950,C0268631,0
C2983950,C0268595,0
C2983950,C0027126,0
C2983950,C0268467,0
C2983950,C0349653,0
C0167117,C0023264,0
C0167117,C0751882,0
C0167117,C1849508,0
C0167117,C0043459,0
C0167117,C0024408,0
C0167117,C0268631,0
C0167117,C0268595,0
C0167117,C0027126,0
C0167117,C0268467,0
C0167117,C0349653,0
C0050559,C0023264,0
C0050559,C0751882,0
C0050559,C1849508,0
C0050559,C0043459,0
C0050559,C0024408,0
C0050559,C0268631,0
C0050559,C0268595,0
C0050559,C0027126,0
C0050559,C0268467,0
C0050559,C0349653,0
C0050558,C0023264,0
C0050558,C0751882,0
C0050558,C1849508,0
C0050558,C0043459,0
C0050558,C0024408,0
C0050558,C0268631,0
C0050558,C0268595,0
C0050558,C0027126,0
C0050558,C0268467,0
C0050558,C0349653,0
C0026196,C0023264,0
C0026196,C0751882,0
C0026196,C1849508,0
C0026196,C0043459,0
C0026196,C0024408,0
C0026196,C0268631,0
C0026196,C0268595,0
C0026196,C0027126,0
C0026196,C0268467,0
C0026196,C0349653,0
C0533979,C0023264,0
C0533979,C0751882,0
C0533979,C1849508,0
C0533979,C0043459,0
C0533979,C0024408,0
C0533979,C0268631,0
C0533979,C0268595,0
C0533979,C0027126,0
C0533979,C0268467,0
C0533979,C0349653,0
C0018546,C0023264,0
C0018546,C0751882,0
C0018546,C1849508,0
C0018546,C0043459,0
C0018546,C0024408,0
C0018546,C0268631,0
C0018546,C0268595,0
C0018546,C0027126,0
C0018546,C0268467,0
C0018546,C0349653,0
C0249582,C0023264,0
C0249582,C0751882,0
C0249582,C1849508,0
C0249582,C0043459,0
C0249582,C0024408,0
C0249582,C0268631,0
C0249582,C0268595,0
C0249582,C0027126,0
C0249582,C0268467,0
C0249582,C0349653,0
C0008742,C0023264,0
C0008742,C0751882,0
C0008742,C1849508,0
C0008742,C0043459,0
C0008742,C0024408,0
C0008742,C0268631,0
C0008742,C0268595,0
C0008742,C0027126,0
C0008742,C0268467,0
C0008742,C0349653,0
C0950779,C0023264,0
C0950779,C0751882,0
C0950779,C1849508,0
C0950779,C0043459,0
C0950779,C0024408,0
C0950779,C0268631,0
C0950779,C0268595,0
C0950779,C0027126,0
C0950779,C0268467,0
C0950779,C0349653,0
C4306021,C0023264,0
C4306021,C0751882,0
C4306021,C1849508,0
C4306021,C0043459,0
C4306021,C0024408,0
C4306021,C0268631,0
C4306021,C0268595,0
C4306021,C0027126,0
C4306021,C0268467,0
C4306021,C0349653,0
C0033705,C0023264,0
C0033705,C0751882,0
C0033705,C1849508,0
C0033705,C0043459,0
C0033705,C0024408,0
C0033705,C0268631,0
C0033705,C0268595,0
C0033705,C0027126,0
C0033705,C0268467,0
C0033705,C0349653,0
C0049289,C0023264,0
C0049289,C0751882,0
C0049289,C1849508,0
C0049289,C0043459,0
C0049289,C0024408,0
C0049289,C0268631,0
C0049289,C0268595,0
C0049289,C0027126,0
C0049289,C0268467,0
C0049289,C0349653,0
C0915525,C0023264,0
C0915525,C0751882,0
C0915525,C1849508,0
C0915525,C0043459,0
C0915525,C0024408,0
C0915525,C0268631,0
C0915525,C0268595,0
C0915525,C0027126,0
C0915525,C0268467,0
C0915525,C0349653,0
C0042646,C0023264,0
C0042646,C0751882,0
C0042646,C1849508,0
C0042646,C0043459,0
C0042646,C0024408,0
C0042646,C0268631,0
C0042646,C0268595,0
C0042646,C0027126,0
C0042646,C0268467,0
C0042646,C0349653,0
C0016377,C0023264,0
C0016377,C0751882,0
C0016377,C1849508,0
C0016377,C0043459,0
C0016377,C0024408,0
C0016377,C0268631,0
C0016377,C0268595,0
C0016377,C0027126,0
C0016377,C0268467,0
C0016377,C0349653,0
C0205996,C0023264,0
C0205996,C0751882,0
C0205996,C1849508,0
C0205996,C0043459,0
C0205996,C0024408,0
C0205996,C0268631,0
C0205996,C0268595,0
C0205996,C0027126,0
C0205996,C0268467,0
C0205996,C0349653,0
C0015043,C0023264,0
C0015043,C0751882,0
C0015043,C1849508,0
C0015043,C0043459,0
C0015043,C0024408,0
C0015043,C0268631,0
C0015043,C0268595,0
C0015043,C0027126,0
C0015043,C0268467,0
C0015043,C0349653,0
C0016374,C0023264,0
C0016374,C0751882,0
C0016374,C1849508,0
C0016374,C0043459,0
C0016374,C0024408,0
C0016374,C0268631,0
C0016374,C0268595,0
C0016374,C0027126,0
C0016374,C0268467,0
C0016374,C0349653,0
C0015046,C0023264,0
C0015046,C0751882,0
C0015046,C1849508,0
C0015046,C0043459,0
C0015046,C0024408,0
C0015046,C0268631,0
C0015046,C0268595,0
C0015046,C0027126,0
C0015046,C0268467,0
C0015046,C0349653,0
C0031990,C0023264,0
C0031990,C0751882,0
C0031990,C1849508,0
C0031990,C0043459,0
C0031990,C0024408,0
C0031990,C0268631,0
C0031990,C0268595,0
C0031990,C0027126,0
C0031990,C0268467,0
C0031990,C0349653,0
C0915524,C0023264,0
C0915524,C0751882,0
C0915524,C1849508,0
C0915524,C0043459,0
C0915524,C0024408,0
C0915524,C0268631,0
C0915524,C0268595,0
C0915524,C0027126,0
C0915524,C0268467,0
C0915524,C0349653,0
C1958126,C0023264,0
C1958126,C0751882,0
C1958126,C1849508,0
C1958126,C0043459,0
C1958126,C0024408,0
C1958126,C0268631,0
C1958126,C0268595,0
C1958126,C0027126,0
C1958126,C0268467,0
C1958126,C0349653,0
C1516119,C0023264,0
C1516119,C0751882,0
C1516119,C1849508,0
C1516119,C0043459,0
C1516119,C0024408,0
C1516119,C0268631,0
C1516119,C0268595,0
C1516119,C0027126,0
C1516119,C0268467,0
C1516119,C0349653,0
C0070166,C0023264,0
C0070166,C0751882,0
C0070166,C1849508,0
C0070166,C0043459,0
C0070166,C0024408,0
C0070166,C0268631,0
C0070166,C0268595,0
C0070166,C0027126,0
C0070166,C0268467,0
C0070166,C0349653,0
C0028356,C0023264,0
C0028356,C0751882,0
C0028356,C1849508,0
C0028356,C0043459,0
C0028356,C0024408,0
C0028356,C0268631,0
C0028356,C0268595,0
C0028356,C0027126,0
C0028356,C0268467,0
C0028356,C0349653,0
C0076705,C0023264,0
C0076705,C0751882,0
C0076705,C1849508,0
C0076705,C0043459,0
